id,user_id,order_date,status
956,4,2025-03-14,returned
957,286,2025-03-18,returned
958,236,2025-03-08,shipped
959,96,2025-03-13,placed
960,277,2025-03-06,placed
961,7,2025-03-10,return_pending
962,86,2025-03-18,shipped
963,176,2025-03-16,return_pending
964,291,2025-03-17,placed
965,258,2025-03-14,return_pending
966,100,2025-03-18,completed
967,105,2025-03-10,returned
968,278,2025-03-17,placed
969,243,2025-03-07,return_pending
970,163,2025-03-11,completed
971,236,2025-03-08,completed
972,195,2025-03-18,return_pending
973,201,2025-03-13,returned
974,255,2025-03-13,returned
975,246,2025-03-12,shipped
976,191,2025-03-14,placed
977,183,2025-03-10,completed
978,107,2025-03-18,shipped
979,74,2025-03-06,returned
980,30,2025-03-13,returned
981,228,2025-03-13,shipped
982,216,2025-03-11,shipped
983,191,2025-03-08,returned
984,228,2025-03-13,placed
985,125,2025-03-16,shipped
986,82,2025-03-14,completed
987,257,2025-03-14,returned
988,131,2025-03-05,returned
989,155,2025-03-14,return_pending
990,171,2025-03-07,returned
991,177,2025-03-13,completed
992,223,2025-03-16,returned
993,51,2025-03-17,return_pending
994,221,2025-03-15,returned
995,292,2025-03-11,returned
996,144,2025-03-15,shipped
997,203,2025-03-08,returned
998,229,2025-03-13,placed
999,296,2025-03-16,completed
1000,189,2025-03-10,shipped
1001,4,2025-03-08,completed
1002,119,2025-03-08,placed
1003,229,2025-03-07,shipped
1004,262,2025-03-09,shipped
1005,171,2025-03-15,returned
1006,23,2025-03-08,completed
1007,45,2025-03-07,returned
1008,32,2025-03-13,return_pending
1009,91,2025-03-13,returned
1010,132,2025-03-12,shipped
1011,144,2025-03-16,completed
1012,68,2025-03-06,return_pending
1013,191,2025-03-16,placed
1014,19,2025-03-05,returned
1015,80,2025-03-08,returned
1016,49,2025-03-17,shipped
1017,274,2025-03-16,completed
1018,262,2025-03-09,placed
1019,272,2025-03-13,completed
1020,196,2025-03-12,shipped
1021,119,2025-03-16,placed
1022,61,2025-03-11,shipped
1023,49,2025-03-09,completed
1024,210,2025-03-12,return_pending
1025,186,2025-03-15,returned
1026,23,2025-03-07,shipped
1027,241,2025-03-14,shipped
1028,257,2025-03-07,return_pending
1029,101,2025-03-13,completed
1030,34,2025-03-17,completed
1031,120,2025-03-08,placed
1032,45,2025-03-15,shipped
1033,187,2025-03-16,return_pending
1034,141,2025-03-12,return_pending
1035,227,2025-03-14,shipped
1036,49,2025-03-08,placed
1037,57,2025-03-13,return_pending
1038,217,2025-03-14,shipped
1039,294,2025-03-06,shipped
1040,84,2025-03-09,shipped
1041,267,2025-03-18,shipped
1042,147,2025-03-08,shipped
1043,163,2025-03-16,placed
1044,280,2025-03-11,shipped
1045,281,2025-03-09,completed
1046,225,2025-03-08,placed
1047,37,2025-03-14,placed
1048,242,2025-03-09,return_pending
1049,186,2025-03-16,shipped
1050,159,2025-03-11,shipped
1051,85,2025-03-11,completed
1052,96,2025-03-09,placed
1053,65,2025-03-12,completed
1054,139,2025-03-09,returned
1055,83,2025-03-17,return_pending
1056,265,2025-03-11,completed
1057,56,2025-03-12,completed
1058,57,2025-03-07,return_pending
1059,277,2025-03-13,returned
1060,186,2025-03-16,returned
1061,225,2025-03-14,completed
1062,75,2025-03-05,returned
1063,37,2025-03-17,placed
1064,128,2025-03-13,return_pending
1065,113,2025-03-06,returned
1066,265,2025-03-12,completed
1067,32,2025-03-18,return_pending
1068,242,2025-03-10,shipped
1069,270,2025-03-11,completed
1070,120,2025-03-05,return_pending
1071,42,2025-03-05,completed
1072,237,2025-03-06,shipped
1073,220,2025-03-05,placed
1074,50,2025-03-15,placed
1075,286,2025-03-12,placed
1076,73,2025-03-14,shipped
1077,134,2025-03-13,return_pending
1078,197,2025-03-06,shipped
1079,206,2025-03-17,completed
1080,161,2025-03-06,completed
1081,94,2025-03-14,shipped
1082,258,2025-03-13,completed
1083,184,2025-03-15,shipped
1084,13,2025-03-16,completed
1085,37,2025-03-12,returned
1086,232,2025-03-17,return_pending
1087,269,2025-03-16,return_pending
1088,296,2025-03-17,placed
1089,68,2025-03-15,completed
1090,169,2025-03-10,shipped
1091,274,2025-03-16,returned
1092,193,2025-03-09,returned
1093,250,2025-03-13,returned
1094,60,2025-03-10,return_pending
1095,49,2025-03-13,placed
1096,277,2025-03-05,placed
1097,155,2025-03-14,shipped
1098,217,2025-03-08,returned
1099,109,2025-03-06,placed
1100,159,2025-03-09,shipped
1101,48,2025-03-06,shipped
1102,275,2025-03-12,returned
1103,226,2025-03-17,return_pending
1104,40,2025-03-11,returned
1105,59,2025-03-05,shipped
1106,262,2025-03-14,returned
1107,123,2025-03-14,return_pending
1108,143,2025-03-06,completed
1109,193,2025-03-10,shipped
1110,219,2025-03-06,returned
1111,116,2025-03-17,completed
1112,210,2025-03-16,return_pending
1113,114,2025-03-14,returned
1114,23,2025-03-09,return_pending
1115,43,2025-03-10,placed
1116,71,2025-03-18,returned
1117,293,2025-03-15,completed
1118,173,2025-03-17,returned
1119,275,2025-03-14,completed
1120,69,2025-03-09,placed
1121,221,2025-03-07,shipped
1122,132,2025-03-09,completed
1123,163,2025-03-09,shipped
1124,60,2025-03-06,completed
1125,38,2025-03-16,placed
1126,121,2025-03-17,shipped
1127,166,2025-03-09,placed
1128,86,2025-03-15,completed
1129,6,2025-03-05,return_pending
1130,105,2025-03-12,completed
1131,200,2025-03-15,completed
1132,217,2025-03-05,shipped
1133,192,2025-03-13,returned
1134,219,2025-03-18,shipped
1135,212,2025-03-07,returned
1136,237,2025-03-10,return_pending
1137,203,2025-03-06,shipped
1138,18,2025-03-15,placed
1139,75,2025-03-09,return_pending
1140,120,2025-03-11,placed
1141,283,2025-03-14,placed
1142,120,2025-03-09,shipped
1143,114,2025-03-09,returned
1144,122,2025-03-10,completed
1145,130,2025-03-11,completed
1146,256,2025-03-09,shipped
1147,41,2025-03-09,return_pending
1148,5,2025-03-17,completed
1149,163,2025-03-07,returned
1150,277,2025-03-12,returned
1151,17,2025-03-08,placed
1152,195,2025-03-14,placed
1153,97,2025-03-17,completed
1154,289,2025-03-12,placed
1155,131,2025-03-05,completed
1156,162,2025-03-07,completed
1157,91,2025-03-06,placed
1158,99,2025-03-11,placed
1159,269,2025-03-16,completed
1160,4,2025-03-14,shipped
1161,185,2025-03-17,completed
1162,63,2025-03-11,return_pending
1163,262,2025-03-13,completed
1164,9,2025-03-09,completed
1165,77,2025-03-16,completed
1166,28,2025-03-09,placed
1167,67,2025-03-13,returned
1168,104,2025-03-16,return_pending
1169,28,2025-03-05,returned
1170,89,2025-03-13,completed
1171,236,2025-03-17,shipped
1172,291,2025-03-12,return_pending
1173,251,2025-03-16,completed
1174,174,2025-03-17,shipped
1175,275,2025-03-09,returned
1176,54,2025-03-09,completed
1177,180,2025-03-08,returned
1178,105,2025-03-13,placed
1179,184,2025-03-08,returned
1180,233,2025-03-12,returned
1181,195,2025-03-05,placed
1182,66,2025-03-05,returned
1183,6,2025-03-17,shipped
1184,104,2025-03-07,completed
1185,77,2025-03-09,shipped
1186,80,2025-03-14,returned
1187,46,2025-03-09,return_pending
1188,4,2025-03-06,returned
1189,168,2025-03-12,returned
1190,86,2025-03-06,returned
1191,206,2025-03-08,placed
1192,88,2025-03-09,completed
1193,270,2025-03-11,shipped
1194,124,2025-03-18,return_pending
1195,278,2025-03-18,completed
1196,237,2025-03-13,completed
1197,126,2025-03-18,placed
1198,281,2025-03-14,return_pending
1199,227,2025-03-15,placed
1200,51,2025-03-12,return_pending
1201,159,2025-03-16,shipped
1202,7,2025-03-09,return_pending
1203,72,2025-03-06,returned
1204,103,2025-03-13,return_pending
1205,295,2025-03-11,shipped
1206,294,2025-03-14,placed
1207,233,2025-03-18,returned
1208,219,2025-03-17,return_pending
1209,18,2025-03-15,returned
1210,154,2025-03-07,completed
1211,49,2025-03-13,returned
1212,118,2025-03-11,returned
1213,210,2025-03-10,completed
1214,93,2025-03-17,return_pending
1215,189,2025-03-10,shipped
1216,180,2025-03-16,shipped
1217,261,2025-03-12,shipped
1218,228,2025-03-14,shipped
1219,281,2025-03-05,return_pending
1220,90,2025-03-10,placed
1221,158,2025-03-13,shipped
1222,224,2025-03-17,shipped
1223,215,2025-03-18,return_pending
1224,190,2025-03-15,completed
1225,17,2025-03-11,completed
1226,23,2025-03-17,completed
1227,283,2025-03-13,returned
1228,163,2025-03-13,return_pending
1229,236,2025-03-10,completed
1230,282,2025-03-18,placed
1231,72,2025-03-13,returned
1232,31,2025-03-18,returned
1233,219,2025-03-18,completed
1234,25,2025-03-07,return_pending
1235,205,2025-03-18,shipped
1236,69,2025-03-10,placed
1237,289,2025-03-05,placed
1238,92,2025-03-06,placed
1239,115,2025-03-06,returned
1240,158,2025-03-08,return_pending
1241,243,2025-03-12,return_pending
1242,108,2025-03-12,returned
1243,252,2025-03-05,return_pending
1244,22,2025-03-09,return_pending
1245,198,2025-03-10,return_pending
1246,262,2025-03-13,shipped
1247,141,2025-03-08,completed
1248,85,2025-03-10,shipped
1249,194,2025-03-17,return_pending
1250,251,2025-03-05,return_pending
1251,291,2025-03-06,completed
1252,290,2025-03-11,placed
1253,160,2025-03-14,returned
1254,135,2025-03-16,placed
1255,48,2025-03-08,shipped
1256,283,2025-03-07,placed
1257,47,2025-03-15,placed
1258,155,2025-03-10,placed
1259,99,2025-03-07,placed
1260,300,2025-03-07,shipped
1261,77,2025-03-15,returned
1262,119,2025-03-15,placed
1263,281,2025-03-06,placed
1264,53,2025-03-05,returned
1265,144,2025-03-10,placed
1266,90,2025-03-06,placed
1267,237,2025-03-06,return_pending
1268,117,2025-03-13,return_pending
1269,284,2025-03-11,placed
1270,272,2025-03-05,return_pending
1271,73,2025-03-08,return_pending
1272,99,2025-03-13,completed
1273,52,2025-03-09,return_pending
1274,174,2025-03-17,returned
1275,292,2025-03-15,completed
1276,89,2025-03-07,return_pending
1277,259,2025-03-12,completed
1278,241,2025-03-05,return_pending
1279,116,2025-03-14,return_pending
1280,65,2025-03-11,placed
1281,217,2025-03-15,shipped
1282,226,2025-03-18,shipped
1283,207,2025-03-17,placed
1284,138,2025-03-13,return_pending
1285,164,2025-03-09,return_pending
1286,24,2025-03-16,return_pending
1287,89,2025-03-13,return_pending
1288,92,2025-03-16,returned
1289,254,2025-03-14,returned
1290,231,2025-03-17,placed
1291,66,2025-03-11,shipped
1292,144,2025-03-18,returned
1293,96,2025-03-09,placed
1294,88,2025-03-09,completed
1295,58,2025-03-09,shipped
1296,2,2025-03-15,completed
1297,245,2025-03-17,placed
1298,299,2025-03-14,shipped
1299,39,2025-03-08,placed
1300,117,2025-03-07,returned
1301,21,2025-03-09,completed
1302,271,2025-03-08,returned
1303,47,2025-03-18,return_pending
1304,213,2025-03-12,shipped
1305,3,2025-03-06,shipped
1306,176,2025-03-14,return_pending
1307,246,2025-03-12,shipped
1308,272,2025-03-12,returned
1309,189,2025-03-18,completed
1310,47,2025-03-17,completed
1311,113,2025-03-13,returned
1312,117,2025-03-18,completed
1313,25,2025-03-10,returned
1314,208,2025-03-16,shipped
1315,156,2025-03-12,placed
1316,149,2025-03-13,returned
1317,281,2025-03-06,placed
1318,60,2025-03-11,shipped
1319,144,2025-03-11,returned
1320,76,2025-03-15,placed
1321,263,2025-03-15,shipped
1322,107,2025-03-12,return_pending
1323,83,2025-03-16,returned
1324,126,2025-03-16,completed
1325,210,2025-03-16,return_pending
1326,199,2025-03-17,return_pending
1327,149,2025-03-15,completed
1328,24,2025-03-16,completed
1329,258,2025-03-12,returned
1330,236,2025-03-16,return_pending
1331,14,2025-03-07,placed
1332,153,2025-03-17,returned
1333,224,2025-03-18,returned
1334,224,2025-03-08,completed
1335,89,2025-03-08,completed
1336,220,2025-03-17,shipped
1337,91,2025-03-18,placed
1338,118,2025-03-16,placed
1339,90,2025-03-06,placed
1340,18,2025-03-09,shipped
1341,192,2025-03-14,placed
1342,80,2025-03-14,placed
1343,294,2025-03-17,return_pending
1344,20,2025-03-09,completed
1345,45,2025-03-07,shipped
1346,261,2025-03-11,placed
1347,89,2025-03-13,completed
1348,280,2025-03-12,returned
1349,237,2025-03-05,shipped
1350,27,2025-03-11,return_pending
1351,249,2025-03-08,return_pending
1352,66,2025-03-09,returned
1353,165,2025-03-14,return_pending
1354,35,2025-03-18,shipped
1355,234,2025-03-05,completed
1356,107,2025-03-06,placed
1357,193,2025-03-16,shipped
1358,166,2025-03-06,returned
1359,96,2025-03-12,completed
1360,217,2025-03-12,placed
1361,7,2025-03-11,completed
1362,181,2025-03-11,shipped
1363,209,2025-03-07,shipped
1364,266,2025-03-09,placed
1365,282,2025-03-18,placed
1366,126,2025-03-07,completed
1367,147,2025-03-09,placed
1368,169,2025-03-18,returned
1369,121,2025-03-16,shipped
1370,300,2025-03-08,returned
1371,116,2025-03-15,return_pending
1372,13,2025-03-18,completed
1373,48,2025-03-13,shipped
1374,174,2025-03-11,shipped
1375,220,2025-03-18,return_pending
1376,191,2025-03-08,return_pending
1377,268,2025-03-17,returned
1378,6,2025-03-16,placed
1379,103,2025-03-14,return_pending
1380,289,2025-03-07,placed
1381,297,2025-03-16,placed
1382,287,2025-03-08,placed
1383,117,2025-03-05,placed
1384,104,2025-03-16,shipped
1385,182,2025-03-14,placed
1386,114,2025-03-08,shipped
1387,237,2025-03-16,placed
1388,185,2025-03-17,returned
1389,3,2025-03-05,returned
1390,107,2025-03-10,completed
1391,26,2025-03-14,placed
1392,36,2025-03-12,completed
1393,75,2025-03-16,shipped
1394,92,2025-03-17,shipped
1395,86,2025-03-10,shipped
1396,113,2025-03-16,placed
1397,169,2025-03-14,returned
1398,244,2025-03-11,returned
1399,294,2025-03-08,returned
1400,131,2025-03-11,return_pending
1401,164,2025-03-15,return_pending
1402,168,2025-03-08,return_pending
1403,197,2025-03-18,returned
1404,32,2025-03-07,completed
1405,19,2025-03-18,shipped
1406,175,2025-03-07,completed
1407,166,2025-03-09,returned
1408,259,2025-03-10,shipped
1409,64,2025-03-07,return_pending
1410,182,2025-03-16,return_pending
1411,264,2025-03-08,return_pending
1412,289,2025-03-18,returned
1413,117,2025-03-16,return_pending
1414,67,2025-03-13,return_pending
1415,293,2025-03-06,return_pending
1416,10,2025-03-12,return_pending
1417,269,2025-03-06,returned
1418,264,2025-03-06,placed
1419,36,2025-03-10,returned
1420,51,2025-03-10,return_pending
1421,297,2025-03-06,return_pending
1422,119,2025-03-09,returned
1423,58,2025-03-17,completed
1424,187,2025-03-08,shipped
1425,296,2025-03-12,returned
1426,144,2025-03-06,completed
1427,234,2025-03-18,return_pending
1428,149,2025-03-08,placed
1429,16,2025-03-18,shipped
1430,5,2025-03-18,return_pending
1431,292,2025-03-13,returned
1432,24,2025-03-16,shipped
1433,239,2025-03-15,placed
1434,120,2025-03-15,shipped
1435,160,2025-03-09,returned
1436,10,2025-03-08,shipped
1437,159,2025-03-15,placed
1438,232,2025-03-15,shipped
1439,82,2025-03-10,returned
1440,111,2025-03-05,placed
1441,193,2025-03-12,shipped
1442,77,2025-03-15,returned
1443,201,2025-03-10,placed
1444,187,2025-03-10,shipped
1445,185,2025-03-08,shipped
1446,139,2025-03-11,returned
1447,222,2025-03-18,completed
1448,240,2025-03-07,placed
1449,162,2025-03-05,return_pending
1450,67,2025-03-17,returned
1451,149,2025-03-15,return_pending
1452,56,2025-03-10,return_pending
1453,18,2025-03-05,shipped
1454,146,2025-03-17,return_pending
1455,44,2025-03-11,return_pending
1456,23,2025-03-14,return_pending
1457,84,2025-03-07,return_pending
1458,182,2025-03-10,return_pending
1459,272,2025-03-18,shipped
1460,33,2025-03-10,placed
1461,249,2025-03-17,placed
1462,103,2025-03-14,completed
1463,44,2025-03-12,returned
1464,49,2025-03-11,shipped
1465,195,2025-03-12,returned
1466,165,2025-03-18,completed
1467,48,2025-03-07,returned
1468,271,2025-03-09,completed
1469,62,2025-03-06,completed
1470,291,2025-03-18,return_pending
1471,178,2025-03-10,returned
1472,246,2025-03-14,returned
1473,207,2025-03-09,placed
1474,153,2025-03-07,returned
1475,81,2025-03-05,completed
1476,110,2025-03-08,shipped
1477,105,2025-03-16,shipped
1478,200,2025-03-16,returned
1479,101,2025-03-07,return_pending
1480,126,2025-03-08,placed
1481,106,2025-03-14,completed
1482,227,2025-03-13,shipped
1483,107,2025-03-18,completed
1484,85,2025-03-06,returned
1485,237,2025-03-09,placed
1486,12,2025-03-11,completed
1487,275,2025-03-17,shipped
1488,160,2025-03-14,shipped
1489,226,2025-03-11,returned
1490,146,2025-03-17,shipped
1491,178,2025-03-08,completed
1492,46,2025-03-05,placed
1493,174,2025-03-18,placed
1494,80,2025-03-07,returned
1495,240,2025-03-09,returned
1496,229,2025-03-17,shipped
1497,194,2025-03-14,returned
1498,27,2025-03-14,placed
1499,70,2025-03-10,returned
1500,209,2025-03-17,placed
