id,user_id,order_date,status
959,101,2022-10-15,return_pending
960,247,2022-10-15,shipped
961,190,2022-10-21,completed
962,280,2022-10-16,shipped
963,218,2022-10-21,placed
964,17,2022-10-24,placed
965,121,2022-10-22,placed
966,13,2022-10-20,completed
967,122,2022-10-12,returned
968,262,2022-10-12,completed
969,296,2022-10-21,return_pending
970,147,2022-10-18,completed
971,16,2022-10-14,shipped
972,162,2022-10-18,returned
973,63,2022-10-12,return_pending
974,170,2022-10-15,returned
975,116,2022-10-16,placed
976,48,2022-10-12,placed
977,147,2022-10-21,returned
978,110,2022-10-12,return_pending
979,117,2022-10-12,shipped
980,265,2022-10-14,completed
981,174,2022-10-13,return_pending
982,13,2022-10-16,returned
983,6,2022-10-20,placed
984,194,2022-10-24,placed
985,63,2022-10-19,returned
986,153,2022-10-15,return_pending
987,278,2022-10-15,placed
988,155,2022-10-14,shipped
989,61,2022-10-15,completed
990,35,2022-10-13,placed
991,46,2022-10-14,returned
992,292,2022-10-14,return_pending
993,72,2022-10-16,return_pending
994,248,2022-10-13,return_pending
995,4,2022-10-21,returned
996,124,2022-10-13,returned
997,178,2022-10-16,return_pending
998,49,2022-10-17,returned
999,295,2022-10-21,return_pending
1000,11,2022-10-13,return_pending
1001,30,2022-10-12,returned
1002,204,2022-10-24,return_pending
1003,250,2022-10-20,returned
1004,268,2022-10-16,returned
1005,182,2022-10-12,completed
1006,138,2022-10-21,placed
1007,177,2022-10-17,return_pending
1008,257,2022-10-24,returned
1009,113,2022-10-14,shipped
1010,288,2022-10-12,return_pending
1011,153,2022-10-14,return_pending
1012,172,2022-10-16,completed
1013,115,2022-10-20,completed
1014,143,2022-10-18,completed
1015,160,2022-10-24,return_pending
1016,140,2022-10-16,shipped
1017,114,2022-10-14,completed
1018,184,2022-10-22,returned
1019,239,2022-10-15,returned
1020,259,2022-10-23,returned
1021,282,2022-10-21,returned
1022,119,2022-10-20,shipped
1023,130,2022-10-13,shipped
1024,164,2022-10-13,completed
1025,180,2022-10-17,placed
1026,108,2022-10-19,placed
1027,259,2022-10-22,returned
1028,71,2022-10-19,return_pending
1029,69,2022-10-24,shipped
1030,224,2022-10-14,shipped
1031,261,2022-10-16,placed
1032,29,2022-10-14,shipped
1033,9,2022-10-14,completed
1034,122,2022-10-15,completed
1035,193,2022-10-12,shipped
1036,207,2022-10-16,returned
1037,262,2022-10-14,shipped
1038,56,2022-10-23,shipped
1039,222,2022-10-15,returned
1040,105,2022-10-19,return_pending
1041,68,2022-10-20,return_pending
1042,292,2022-10-24,returned
1043,104,2022-10-14,shipped
1044,134,2022-10-20,return_pending
1045,11,2022-10-20,returned
1046,132,2022-10-23,placed
1047,232,2022-10-12,completed
1048,115,2022-10-12,returned
1049,199,2022-10-17,shipped
1050,60,2022-10-12,return_pending
1051,168,2022-10-20,completed
1052,245,2022-10-21,shipped
1053,268,2022-10-19,shipped
1054,90,2022-10-15,returned
1055,204,2022-10-23,return_pending
1056,210,2022-10-23,returned
1057,45,2022-10-16,placed
1058,153,2022-10-16,returned
1059,4,2022-10-16,returned
1060,254,2022-10-13,completed
1061,12,2022-10-24,shipped
1062,121,2022-10-16,returned
1063,232,2022-10-18,return_pending
1064,183,2022-10-12,completed
1065,247,2022-10-20,return_pending
1066,40,2022-10-14,returned
1067,48,2022-10-22,placed
1068,222,2022-10-24,shipped
1069,64,2022-10-19,placed
1070,51,2022-10-22,return_pending
1071,13,2022-10-22,returned
1072,258,2022-10-22,shipped
1073,66,2022-10-23,completed
1074,270,2022-10-16,return_pending
1075,183,2022-10-14,shipped
1076,76,2022-10-21,shipped
1077,76,2022-10-24,placed
1078,265,2022-10-22,placed
1079,114,2022-10-19,return_pending
1080,166,2022-10-12,placed
1081,258,2022-10-20,return_pending
1082,37,2022-10-13,shipped
1083,235,2022-10-23,return_pending
1084,32,2022-10-16,shipped
1085,212,2022-10-13,completed
1086,36,2022-10-18,return_pending
1087,31,2022-10-15,returned
1088,17,2022-10-22,shipped
1089,86,2022-10-23,return_pending
1090,44,2022-10-16,shipped
1091,290,2022-10-14,return_pending
1092,170,2022-10-18,completed
1093,236,2022-10-20,return_pending
1094,61,2022-10-14,returned
1095,206,2022-10-13,shipped
1096,266,2022-10-13,placed
1097,12,2022-10-21,shipped
1098,282,2022-10-19,return_pending
1099,95,2022-10-16,return_pending
1100,199,2022-10-24,returned
1101,258,2022-10-21,shipped
1102,230,2022-10-18,shipped
1103,18,2022-10-16,placed
1104,213,2022-10-23,returned
1105,283,2022-10-22,completed
1106,85,2022-10-21,shipped
1107,278,2022-10-13,return_pending
1108,229,2022-10-22,placed
1109,190,2022-10-18,placed
1110,235,2022-10-12,shipped
1111,59,2022-10-15,completed
1112,158,2022-10-22,returned
1113,69,2022-10-24,return_pending
1114,263,2022-10-20,placed
1115,183,2022-10-24,return_pending
1116,158,2022-10-24,placed
1117,285,2022-10-17,placed
1118,104,2022-10-12,shipped
1119,101,2022-10-22,return_pending
1120,127,2022-10-20,placed
1121,288,2022-10-12,placed
1122,14,2022-10-16,completed
1123,253,2022-10-12,shipped
1124,289,2022-10-18,return_pending
1125,62,2022-10-20,completed
1126,72,2022-10-15,placed
1127,37,2022-10-16,completed
1128,205,2022-10-23,returned
1129,217,2022-10-21,shipped
1130,183,2022-10-22,completed
1131,238,2022-10-16,shipped
1132,56,2022-10-12,shipped
1133,109,2022-10-24,return_pending
1134,245,2022-10-16,completed
1135,225,2022-10-20,return_pending
1136,80,2022-10-21,placed
1137,34,2022-10-18,return_pending
1138,236,2022-10-14,completed
1139,80,2022-10-13,placed
1140,296,2022-10-13,placed
1141,92,2022-10-18,shipped
1142,27,2022-10-23,completed
1143,266,2022-10-23,shipped
1144,169,2022-10-14,returned
1145,259,2022-10-16,returned
1146,142,2022-10-18,placed
1147,268,2022-10-12,placed
1148,61,2022-10-14,return_pending
1149,274,2022-10-14,return_pending
1150,14,2022-10-19,completed
1151,240,2022-10-20,placed
1152,194,2022-10-16,completed
1153,14,2022-10-14,completed
1154,236,2022-10-22,return_pending
1155,240,2022-10-22,returned
1156,115,2022-10-20,placed
1157,158,2022-10-16,returned
1158,49,2022-10-12,placed
1159,215,2022-10-22,placed
1160,286,2022-10-18,placed
1161,67,2022-10-18,placed
1162,162,2022-10-17,returned
1163,234,2022-10-19,shipped
1164,56,2022-10-18,completed
1165,177,2022-10-18,placed
1166,181,2022-10-16,return_pending
1167,17,2022-10-14,completed
1168,240,2022-10-20,shipped
1169,199,2022-10-15,return_pending
1170,24,2022-10-12,returned
1171,30,2022-10-22,shipped
1172,283,2022-10-20,return_pending
1173,50,2022-10-14,return_pending
1174,34,2022-10-22,placed
1175,17,2022-10-22,placed
1176,72,2022-10-12,return_pending
1177,260,2022-10-17,placed
1178,69,2022-10-24,returned
1179,252,2022-10-13,completed
1180,251,2022-10-14,placed
1181,3,2022-10-20,shipped
1182,149,2022-10-19,placed
1183,27,2022-10-12,returned
1184,67,2022-10-20,return_pending
1185,124,2022-10-20,return_pending
1186,271,2022-10-15,shipped
1187,92,2022-10-19,return_pending
1188,227,2022-10-15,return_pending
1189,256,2022-10-17,completed
1190,150,2022-10-17,return_pending
1191,269,2022-10-21,placed
1192,157,2022-10-18,shipped
1193,82,2022-10-21,shipped
1194,230,2022-10-16,placed
1195,74,2022-10-23,return_pending
1196,186,2022-10-20,completed
1197,56,2022-10-17,completed
1198,3,2022-10-22,return_pending
1199,233,2022-10-14,completed
1200,128,2022-10-14,return_pending
1201,119,2022-10-20,shipped
1202,218,2022-10-22,placed
1203,70,2022-10-17,returned
1204,9,2022-10-23,placed
1205,176,2022-10-22,return_pending
1206,270,2022-10-24,return_pending
1207,34,2022-10-17,returned
1208,104,2022-10-16,return_pending
1209,178,2022-10-21,placed
1210,46,2022-10-12,returned
1211,179,2022-10-20,returned
1212,40,2022-10-16,return_pending
1213,187,2022-10-19,return_pending
1214,115,2022-10-22,return_pending
1215,84,2022-10-17,completed
1216,23,2022-10-23,completed
1217,194,2022-10-17,completed
1218,248,2022-10-22,returned
1219,81,2022-10-15,return_pending
1220,43,2022-10-24,placed
1221,218,2022-10-18,shipped
1222,43,2022-10-12,shipped
1223,298,2022-10-13,completed
1224,33,2022-10-23,placed
1225,7,2022-10-12,placed
1226,229,2022-10-15,return_pending
1227,267,2022-10-20,completed
1228,65,2022-10-18,returned
1229,253,2022-10-19,placed
1230,229,2022-10-22,returned
1231,232,2022-10-19,shipped
1232,192,2022-10-14,return_pending
1233,132,2022-10-12,return_pending
1234,158,2022-10-14,shipped
1235,74,2022-10-15,return_pending
1236,45,2022-10-23,placed
1237,271,2022-10-14,returned
1238,166,2022-10-12,returned
1239,239,2022-10-24,shipped
1240,161,2022-10-18,shipped
1241,119,2022-10-22,completed
1242,152,2022-10-22,shipped
1243,103,2022-10-13,return_pending
1244,207,2022-10-12,returned
1245,160,2022-10-13,placed
1246,86,2022-10-23,completed
1247,25,2022-10-12,shipped
1248,40,2022-10-15,shipped
1249,2,2022-10-15,completed
1250,23,2022-10-19,shipped
1251,81,2022-10-18,returned
1252,20,2022-10-15,return_pending
1253,169,2022-10-12,return_pending
1254,250,2022-10-18,completed
1255,58,2022-10-18,returned
1256,99,2022-10-17,placed
1257,37,2022-10-20,return_pending
1258,27,2022-10-23,return_pending
1259,19,2022-10-13,return_pending
1260,163,2022-10-12,shipped
1261,104,2022-10-24,placed
1262,56,2022-10-19,shipped
1263,228,2022-10-20,completed
1264,15,2022-10-12,completed
1265,238,2022-10-22,returned
1266,193,2022-10-15,placed
1267,97,2022-10-24,completed
1268,237,2022-10-13,returned
1269,96,2022-10-23,returned
1270,25,2022-10-21,completed
1271,259,2022-10-14,completed
1272,77,2022-10-16,returned
1273,103,2022-10-18,return_pending
1274,130,2022-10-21,completed
1275,192,2022-10-18,returned
1276,251,2022-10-22,shipped
1277,94,2022-10-13,shipped
1278,148,2022-10-23,return_pending
1279,300,2022-10-18,returned
1280,261,2022-10-22,placed
1281,37,2022-10-21,shipped
1282,85,2022-10-18,placed
1283,81,2022-10-18,return_pending
1284,198,2022-10-21,completed
1285,189,2022-10-23,returned
1286,135,2022-10-20,shipped
1287,55,2022-10-24,placed
1288,144,2022-10-21,placed
1289,153,2022-10-18,returned
1290,76,2022-10-16,return_pending
1291,88,2022-10-13,shipped
1292,86,2022-10-16,shipped
1293,261,2022-10-24,returned
1294,217,2022-10-13,shipped
1295,53,2022-10-22,placed
1296,170,2022-10-18,returned
1297,127,2022-10-24,placed
1298,288,2022-10-22,completed
1299,167,2022-10-16,completed
1300,100,2022-10-18,completed
1301,289,2022-10-16,returned
1302,45,2022-10-20,placed
1303,270,2022-10-24,shipped
1304,215,2022-10-19,return_pending
1305,219,2022-10-19,returned
1306,89,2022-10-17,shipped
1307,275,2022-10-12,placed
1308,69,2022-10-16,completed
1309,245,2022-10-14,return_pending
1310,168,2022-10-14,return_pending
1311,204,2022-10-15,return_pending
1312,15,2022-10-20,return_pending
1313,137,2022-10-22,placed
1314,182,2022-10-17,returned
1315,159,2022-10-22,placed
1316,39,2022-10-21,return_pending
1317,236,2022-10-17,placed
1318,288,2022-10-14,return_pending
1319,5,2022-10-22,returned
1320,70,2022-10-12,return_pending
1321,172,2022-10-14,placed
1322,19,2022-10-23,shipped
1323,215,2022-10-17,placed
1324,178,2022-10-22,shipped
1325,128,2022-10-19,completed
1326,146,2022-10-13,returned
1327,245,2022-10-21,completed
1328,265,2022-10-12,returned
1329,56,2022-10-22,returned
1330,150,2022-10-21,completed
1331,94,2022-10-17,returned
1332,127,2022-10-20,completed
1333,204,2022-10-21,returned
1334,6,2022-10-15,returned
1335,184,2022-10-19,shipped
1336,215,2022-10-24,returned
1337,218,2022-10-19,returned
1338,149,2022-10-21,placed
1339,139,2022-10-23,completed
1340,126,2022-10-19,shipped
1341,269,2022-10-12,return_pending
1342,48,2022-10-17,returned
1343,120,2022-10-23,returned
1344,54,2022-10-12,placed
1345,260,2022-10-21,returned
1346,6,2022-10-14,returned
1347,223,2022-10-15,return_pending
1348,6,2022-10-22,return_pending
1349,238,2022-10-19,placed
1350,244,2022-10-17,completed
1351,10,2022-10-21,placed
1352,233,2022-10-18,returned
1353,151,2022-10-22,placed
1354,22,2022-10-20,shipped
1355,67,2022-10-23,returned
1356,98,2022-10-22,shipped
1357,102,2022-10-20,completed
1358,185,2022-10-13,return_pending
1359,150,2022-10-22,return_pending
1360,49,2022-10-23,returned
1361,235,2022-10-21,placed
1362,89,2022-10-22,shipped
1363,140,2022-10-16,shipped
1364,182,2022-10-12,returned
1365,143,2022-10-20,shipped
1366,8,2022-10-21,shipped
1367,294,2022-10-17,completed
1368,251,2022-10-15,shipped
1369,59,2022-10-15,placed
1370,273,2022-10-17,placed
1371,235,2022-10-18,return_pending
1372,295,2022-10-19,placed
1373,79,2022-10-14,returned
1374,176,2022-10-14,shipped
1375,104,2022-10-16,shipped
1376,97,2022-10-16,shipped
1377,59,2022-10-20,shipped
1378,73,2022-10-15,returned
1379,129,2022-10-16,return_pending
1380,158,2022-10-23,placed
1381,151,2022-10-18,completed
1382,6,2022-10-20,completed
1383,264,2022-10-23,completed
1384,198,2022-10-17,return_pending
1385,8,2022-10-19,shipped
1386,15,2022-10-14,returned
1387,281,2022-10-22,return_pending
1388,104,2022-10-14,return_pending
1389,298,2022-10-21,return_pending
1390,176,2022-10-16,return_pending
1391,135,2022-10-21,returned
1392,27,2022-10-24,completed
1393,294,2022-10-19,returned
1394,192,2022-10-18,placed
1395,15,2022-10-17,shipped
1396,256,2022-10-24,return_pending
1397,86,2022-10-24,placed
1398,204,2022-10-23,placed
1399,148,2022-10-22,returned
1400,213,2022-10-23,returned
1401,130,2022-10-20,shipped
1402,203,2022-10-23,completed
1403,190,2022-10-23,placed
1404,145,2022-10-14,shipped
1405,220,2022-10-16,return_pending
1406,299,2022-10-16,shipped
1407,264,2022-10-20,completed
1408,150,2022-10-24,returned
1409,69,2022-10-18,completed
1410,154,2022-10-12,completed
1411,230,2022-10-14,returned
1412,175,2022-10-13,placed
1413,105,2022-10-15,return_pending
1414,254,2022-10-12,shipped
1415,184,2022-10-14,shipped
1416,91,2022-10-15,completed
1417,253,2022-10-23,returned
1418,183,2022-10-12,completed
1419,293,2022-10-19,return_pending
1420,281,2022-10-12,shipped
1421,93,2022-10-19,shipped
1422,196,2022-10-19,return_pending
1423,35,2022-10-24,completed
1424,217,2022-10-13,return_pending
1425,298,2022-10-22,return_pending
1426,59,2022-10-24,return_pending
1427,149,2022-10-15,return_pending
1428,156,2022-10-18,completed
1429,83,2022-10-18,shipped
1430,273,2022-10-16,shipped
1431,189,2022-10-12,shipped
1432,41,2022-10-23,shipped
1433,5,2022-10-22,completed
1434,11,2022-10-15,placed
1435,1,2022-10-24,placed
1436,197,2022-10-14,shipped
1437,247,2022-10-24,placed
1438,293,2022-10-22,placed
1439,217,2022-10-19,completed
1440,173,2022-10-22,returned
1441,42,2022-10-20,returned
1442,69,2022-10-20,return_pending
1443,163,2022-10-12,return_pending
1444,205,2022-10-16,completed
1445,258,2022-10-22,return_pending
1446,253,2022-10-20,returned
1447,191,2022-10-22,placed
1448,191,2022-10-19,return_pending
1449,217,2022-10-13,shipped
1450,282,2022-10-23,return_pending
1451,27,2022-10-17,placed
1452,124,2022-10-18,completed
1453,157,2022-10-22,shipped
1454,101,2022-10-21,placed
1455,187,2022-10-23,returned
1456,205,2022-10-14,placed
1457,211,2022-10-21,return_pending
1458,230,2022-10-12,returned
1459,173,2022-10-20,returned
1460,146,2022-10-18,returned
1461,50,2022-10-20,shipped
1462,99,2022-10-21,returned
1463,85,2022-10-23,return_pending
1464,295,2022-10-18,shipped
1465,157,2022-10-15,placed
1466,226,2022-10-18,return_pending
1467,300,2022-10-14,returned
1468,71,2022-10-20,shipped
1469,5,2022-10-16,returned
1470,10,2022-10-22,return_pending
1471,254,2022-10-24,placed
1472,17,2022-10-15,returned
1473,44,2022-10-17,returned
1474,197,2022-10-21,shipped
1475,106,2022-10-20,return_pending
1476,157,2022-10-22,returned
1477,102,2022-10-21,return_pending
1478,62,2022-10-23,shipped
1479,252,2022-10-17,shipped
1480,83,2022-10-12,placed
1481,129,2022-10-22,shipped
1482,67,2022-10-20,completed
1483,30,2022-10-21,returned
1484,182,2022-10-14,completed
1485,267,2022-10-17,completed
1486,247,2022-10-18,returned
1487,10,2022-10-12,shipped
1488,165,2022-10-22,placed
1489,90,2022-10-15,placed
1490,91,2022-10-13,completed
1491,113,2022-10-14,completed
1492,256,2022-10-20,shipped
1493,264,2022-10-16,return_pending
1494,14,2022-10-19,return_pending
1495,283,2022-10-14,return_pending
1496,270,2022-10-23,placed
1497,167,2022-10-22,completed
1498,79,2022-10-14,placed
1499,138,2022-10-16,shipped
1500,204,2022-10-13,return_pending
